,board_sizes,binary_space,fitness_function,penalty_function,num_particles,c1,c2,inertia,max_velocity,min_velocity,fitness_evals,fitness_values,num_knights,num_covered_squares,solutions,algorithm
71005,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,500,3,3,9,[1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0],PSO
71006,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,600,3,3,9,[1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0],PSO
71007,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,700,3,3,9,[1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0],PSO
71008,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,800,3,3,9,[1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0],PSO
71009,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,900,3,3,9,[1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0],PSO
71010,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,1000,3,3,9,[1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0],PSO
72000,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,0,4,4,10,[1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1],PSO
72001,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,100,3,3,10,[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],PSO
72002,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,200,3,3,10,[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],PSO
72003,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,300,3,3,10,[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],PSO
72004,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,400,3,3,10,[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],PSO
72005,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,500,3,3,10,[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],PSO
72006,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,600,3,3,10,[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],PSO
72007,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,700,3,3,10,[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],PSO
72008,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,800,3,3,10,[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],PSO
72009,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,900,3,3,10,[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],PSO
72010,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,1000,3,3,10,[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],PSO
73000,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,0,4,4,11,[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1],PSO
73001,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,100,4,4,11,[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1],PSO
73002,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,200,4,4,11,[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1],PSO
73003,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,300,4,4,11,[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1],PSO
73004,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,400,4,4,11,[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1],PSO
73005,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,500,4,4,11,[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1],PSO
73006,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,600,4,4,11,[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1],PSO
73007,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,700,4,4,11,[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1],PSO
73008,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,800,4,4,11,[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1],PSO
73009,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,900,4,4,11,[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1],PSO
73010,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,1000,4,4,11,[0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1],PSO
74000,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,0,4,4,14,[0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0],PSO
74001,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,100,2,2,6,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
74002,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,200,2,2,6,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
74003,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,300,2,2,6,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
74004,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,400,2,2,6,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
74005,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,500,2,2,6,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
74006,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,600,2,2,6,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
74007,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,700,2,2,6,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
74008,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,800,2,2,6,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
74009,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,900,2,2,6,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
74010,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,1000,2,2,6,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
75000,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,0,3,3,7,[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0],PSO
75001,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,100,3,3,7,[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0],PSO
75002,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,200,3,3,7,[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0],PSO
75003,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,300,3,3,7,[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0],PSO
75004,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,400,3,3,7,[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0],PSO
75005,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,500,3,3,7,[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0],PSO
75006,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,600,3,3,7,[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0],PSO
75007,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,700,3,3,7,[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0],PSO
75008,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,800,3,3,7,[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0],PSO
75009,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,900,3,3,7,[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0],PSO
75010,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,1000,3,3,7,[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0],PSO
76000,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,0,2,2,7,[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
76001,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,100,2,2,7,[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
76002,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,200,2,2,7,[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
76003,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,300,2,2,7,[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
76004,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,400,2,2,7,[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
76005,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,500,2,2,7,[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
76006,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,600,2,2,7,[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
76007,4,True,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,700,2,2,7,[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
